주소,경도,위도
서울특별시 강남구 역삼동 도곡로57길 9-7,127.0504002,37.496133
서울특별시 강남구 역삼동 테헤란로20길 36,127.0350099,37.4973271
서울특별시 강남구 역삼동 테헤란로5길 36,127.0290544,37.5008584
서울특별시 강남구 역삼동 언주로81길 28,127.0413027,37.4999126
서울특별시 강남구 역삼동 테헤란로13길 31-7,127.0312815,37.5013143
서울특별시 강남구 역삼동 도곡로3길 26,127.0329997,37.4919748
서울특별시 강남구 역삼동 테헤란로25길 58,127.0345621,37.5042949
서울특별시 강남구 역삼동 언주로70길 18-8,127.0472669,37.4966597
서울특별시 강남구 역삼동 역삼로34길 12,127.0420984,37.4962935
서울특별시 강남구 역삼동 논현로 565,127.0337912,37.5064868
서울특별시 강남구 율현동 밤고개로26길 50,127.1054791,37.4676239
서울특별시 강남구 율현동 밤고개로27길 20,127.1104586,37.4700801
서울특별시 강남구 일원동 일원로 127,127.0853806,37.4824343
서울특별시 강남구 일원동 개포로110길 36,127.0790664,37.490808
서울특별시 강남구 일원동 개포로110길 50,127.0798699,37.4893051
서울특별시 강남구 일원동 광평로19길 15,127.085277,37.4848508
서울특별시 강남구 일원동 개포로124길 27,127.083731,37.492986
서울특별시 강남구 일원동 일원로 120,127.0826129,37.484275
서울특별시 강남구 일원동 양재대로55길 12,127.0902837,37.4926339
서울특별시 강남구 일원동 개포로110길 15,127.0783273,37.4922926
서울특별시 강남구 일원동 일원로14길 25,127.0808707,37.4838689
서울특별시 강남구 일원동 개포로110길 21,127.0777196,37.4909677
서울특별시 강남구 청담동 선릉로190길 112,127.0505888,37.5279545
서울특별시 강남구 청담동 삼성로135길 28,127.0469317,37.5199065
서울특별시 강남구 청담동 도산대로81길 26,127.0475562,37.5260569
서울특별시 강남구 청담동 도산대로83길 35,127.0485241,37.5266818
서울특별시 강남구 청담동 도산대로92길 10,127.0498065,37.5237353
서울특별시 강남구 청담동 학동로97길 31,127.0544152,37.5216403
서울특별시 강남구 청담동 영동대로142길 16,127.0561166,37.5247638
서울특별시 강남구 청담동 영동대로142길 19,127.0553616,37.5245879
서울특별시 강남구 청담동 도산대로89길 12,127.0508604,37.5252734
서울특별시 강남구 청담동 압구정로79길 76,127.053667,37.5256028
서울특별시 강남구 청담동 학동로 405,127.0427538,37.517915
서울특별시 강남구 청담동 도산대로83길 43,127.0487677,37.5272715
서울특별시 강남구 청담동 도산대로83길 55,127.0488684,37.5281209
서울특별시 강남구 청담동 학동로77길 49,127.0475812,37.5215822
서울특별시 강남구 청담동 도산대로101길 15,127.0524702,37.5260745
서울특별시 강남구 청담동 도산대로85길 24,127.0495274,37.526049
서울특별시 강남구 청담동 압구정로77길 43,127.0481431,37.5279755
서울특별시 강남구 청담동 도산대로85길 52,127.0502421,37.5277909
서울특별시 강남구 청담동 압구정로79길 87,127.0541474,37.5264068
서울특별시 강남구 청담동 도산대로101길 38,127.0541867,37.5268361
서울특별시 강남구 청담동 학동로105길 30,127.0587296,37.5229437
서울특별시 강남구 청담동 도산대로81길 61,127.0447061,37.5273596
서울특별시 강남구 청담동 선릉로190길 90,127.0487764,37.5283829
서울특별시 강남구 청담동 도산대로83길 58,127.0495234,37.5281522
서울특별시 강남구 청담동 압구정로75길 40,127.0482105,37.5282739
서울특별시 강남구 청담동 선릉로190길 72,127.0476508,37.528668
서울특별시 강남구 청담동 선릉로190길 84,127.0481189,37.5284704
서울특별시 강남구 청담동 선릉로190길 78,127.0478671,37.5286175
서울특별시 강남구 청담동 학동로63길 13,127.0445647,37.5191843
서울특별시 강남구 청담동 삼성로147길 22,127.0468162,37.5217275
서울특별시 강남구 청담동 압구정로62길 17-4,127.0435576,37.525541
서울특별시 강남구 청담동 학동로87길 9,127.0514066,37.5201248
서울특별시 강남구 청담동 학동로 513,127.0538683,37.5199166
서울특별시 강남구 청담동 도산대로70길 25,127.0453907,37.5214022
서울특별시 강남구 청담동 도산대로70길 43,127.0449584,37.5206227
서울특별시 강남구 청담동 도산대로78길 51,127.0461819,37.5207693
서울특별시 강남구 청담동 선릉로132길 54,127.0456373,37.5185854
서울특별시 강남구 청담동 학동로73길 33,127.0469499,37.5205547
서울특별시 강남구 청담동 도산대로83길 22,127.0485743,37.5257057
서울특별시 강남구 청담동 학동로77길 27,127.0478363,37.5205036
서울특별시 강남구 청담동 도산대로100길 30,127.0523472,37.5226819
서울특별시 강남구 청담동 압구정로71길 20,127.0460614,37.5279566
서울특별시 강남구 청담동 도산대로87길 23,127.0499738,37.5261478
서울특별시 강남구 청담동 도산대로99길 30,127.0510461,37.5266498
서울특별시 강남구 청담동 도산대로87길 38,127.0507815,37.5270671
서울특별시 강남구 청담동 도산대로85길 50-10,127.0508935,37.5273595
서울특별시 강남구 청담동 삼성로133길 20,127.04784,37.519434
서울특별시 강남구 청담동 도산대로92길 28,127.0491944,37.5228833
서울특별시 강남구 청담동 도산대로83길 27,127.0482068,37.5262897
서울특별시 강남구 청담동 학동로97길 51,127.0536236,37.5227799
서울특별시 강남구 청담동 도산대로81길 69,127.0441421,37.5275724
서울특별시 강남구 청담동 도산대로89길 35,127.0517459,37.5267317
서울특별시 강남구 청담동 학동로73길 13,127.0473297,37.5192541
서울특별시 강남구 청담동 도산대로85길 30,127.0496672,37.5264323
서울특별시 강남구 청담동 삼성로135길 15,127.0481768,37.519785
서울특별시 강남구 청담동 학동로 409,127.0439971,37.5181415
서울특별시 강남구 청담동 압구정로71길 32,127.046561,37.5286662
서울특별시 강남구 청담동 도산대로98길 31,127.0520646,37.5226209
서울특별시 강남구 청담동 삼성로135길 47,127.0455495,37.5192757
서울특별시 강남구 청담동 학동로63길 14,127.0453393,37.5188936
서울특별시 강남구 청담동 선릉로132길 42,127.0444748,37.518381
서울특별시 강남구 청담동 선릉로 748,127.0405995,37.5214383
서울특별시 강남구 청담동 학동로87길 7,127.0516804,37.5195051
서울특별시 강남구 청담동 도산대로 454,127.0460526,37.5237003
서울특별시 강동구 고덕동 동남로79길 26,127.1552406,37.5589299
서울특별시 강동구 고덕동 양재대로 1716,127.1449386,37.5588046
서울특별시 강동구 고덕동 아리수로50길 50,127.1470826,37.558949
서울특별시 강동구 고덕동 고덕로61길 37,127.1521973,37.556517
서울특별시 강동구 고덕동 양재대로 1706,127.145974,37.5578863
서울특별시 강동구 길동 양재대로115길 7,127.1396921,37.5385639
서울특별시 강동구 길동 천중로40길 45,127.1384026,37.5390189
서울특별시 강동구 길동 천중로56길 13,127.1462168,37.5400004
서울특별시 강동구 길동 천호대로 1239,127.1491803,37.5377195
서울특별시 강동구 길동 천호대로177길 9,127.1372675,37.5350525
서울특별시 강동구 길동 천호대로 1107,127.1349225,37.5355485
서울특별시 강동구 길동 천호대로175길 42,127.1374466,37.53649
서울특별시 강동구 길동 천호대로175길 16,127.1371008,37.5354367
서울특별시 강동구 길동 진황도로 85,127.1361531,37.5366326
서울특별시 강동구 길동 진황도로 99,127.1374768,37.5360537
서울특별시 강동구 길동 성안로 174,127.136069,37.5385057
서울특별시 강동구 길동 천중로52길 9-10,127.1445698,37.5400377
서울특별시 강동구 길동 천중로38가길 53,127.1367154,37.5382016
서울특별시 강동구 길동 천중로42길 58,127.1385427,37.5385361
서울특별시 강동구 길동 천중로42길 54,127.1386497,37.5388222
서울특별시 강동구 길동 진황도로 123,127.1399991,37.534812
서울특별시 강동구 길동 천중로44길 75,127.1393503,37.5376528
서울특별시 강동구 길동 천호대로193길 26,127.1450717,37.5363148
서울특별시 강동구 길동 천중로 232,127.1459462,37.5405201
서울특별시 강동구 길동 천호대로193길 37,127.1441792,37.5371636
서울특별시 강동구 길동 성안로 182,127.1366064,37.5390332
서울특별시 강동구 길동 천중로40길 12,127.1383593,37.5405315
서울특별시 강동구 길동 천중로48길 8,127.1416005,37.5404509
서울특별시 강동구 길동 양재대로126길 49,127.1452701,37.5435903
서울특별시 강동구 길동 천중로 200,127.1425482,37.5406637
서울특별시 강동구 길동 천중로42길 69,127.1387399,37.5379802
서울특별시 강동구 길동 천중로44길 74,127.1390328,37.5378336
서울특별시 강동구 길동 성안로 162,127.1356372,37.5374276
서울특별시 강동구 길동 성안로 184,127.1365571,37.5393202
서울특별시 강동구 길동 천중로 221,127.1447398,37.541117
서울특별시 강동구 길동 명일로 238,127.1469891,37.5398684
서울특별시 강동구 길동 천호대로197길 70,127.1476677,37.538958
서울특별시 강동구 길동 양재대로124길 32,127.1436427,37.5426119
서울특별시 강동구 길동 천중로38가길 32,127.1368162,37.5392308
서울특별시 강동구 길동 천중로50길 48-12,127.141474,37.5392407
서울특별시 강동구 길동 천중로44길 82,127.1388981,37.5374724
서울특별시 강동구 길동 천중로52길 24-1,127.1435208,37.5397234
서울특별시 강동구 길동 천호대로199길 40,127.1485953,37.5382178
서울특별시 강동구 길동 명일로 293,127.147483,37.5438556
서울특별시 강동구 길동 명일로 286,127.1485909,37.5435291
서울특별시 강동구 길동 명일로 201,127.1456062,37.5369065
서울특별시 강동구 길동 양재대로122가길 30,127.1430494,37.5434161
서울특별시 강동구 길동 양재대로122가길 26,127.1428896,37.5431583
서울특별시 강동구 길동 양재대로 1500-25,127.1422139,37.5394776
서울특별시 강동구 길동 천중로 264,127.1355536,37.5431847
서울특별시 강동구 길동 진황도로 87,127.1364515,37.5363742
서울특별시 강동구 둔촌동 명일로 172,127.1465183,37.5341448
서울특별시 강동구 둔촌동 명일로 113,127.1424,37.5295264
서울특별시 강동구 명일동 상암로51길 54,127.1468131,37.5488967
서울특별시 강동구 명일동 상암로51길 61,127.1456667,37.5490169
서울특별시 강동구 상일동 상일로 74,127.1753241,37.5524225
서울특별시 강동구 상일동 고덕로80길 134,127.1613,37.5514935
서울특별시 강동구 성내동 풍성로 196,127.1331877,37.5293922
서울특별시 강동구 성내동 천호대로168길 58,127.1309108,37.5332343
서울특별시 강동구 성내동 천호대로168길 51,127.1309108,37.5332343
서울특별시 강동구 성내동 풍성로37길 55,127.1264049,37.5344337
서울특별시 강동구 성내동 풍성로37길 54,127.1269079,37.5341069
서울특별시 강동구 길동 명일로 260,127.1475139,37.5415004
서울특별시 강동구 길동 천중로 220,127.1446622,37.5405617
서울특별시 강동구 길동 성안로 192,127.1368472,37.5399413
서울특별시 강동구 길동 천호대로177길 55,127.1379657,37.5369643
서울특별시 강동구 길동 천중로48길 27,127.1416362,37.5396905
서울특별시 강동구 길동 천중로40길 15,127.1388776,37.5402868
서울특별시 강동구 길동 성안로 172,127.1361853,37.538227
서울특별시 강동구 길동 성안로 170,127.1360539,37.5380291
서울특별시 강동구 길동 진황도로49길 59,127.14312,37.5353017
서울특별시 강동구 길동 천중로49길 11,127.1427223,37.5415505
서울특별시 강동구 길동 양재대로110길 28,127.1408346,37.5351216
서울특별시 강동구 길동 양재대로122가길 14,127.1428075,37.5426537
서울특별시 강동구 길동 명일로26길 20,127.1485126,37.5422701
서울특별시 강동구 길동 양재대로113길 50,127.1373283,37.538864
서울특별시 강동구 길동 천중로54길 9-14,127.1457869,37.5398973
서울특별시 강동구 길동 양재대로112길 17,127.1407729,37.5369391
서울특별시 강동구 길동 양재대로111길 54,127.1365204,37.5378974
서울특별시 강동구 길동 천중로50길 11-12,127.1433409,37.5400902
서울특별시 강동구 길동 천중로49길 76,127.1442126,37.5440667
서울특별시 강동구 길동 천중로42길 70,127.1383452,37.5380089
서울특별시 강동구 길동 천호대로175길 10,127.1369446,37.5351292
서울특별시 강동구 길동 명일로17길 18,127.1452344,37.538753
서울특별시 강동구 길동 천중로56길 41,127.1458175,37.5386933
서울특별시 강동구 길동 명일로17길 40,127.144146,37.5389652
서울특별시 강동구 길동 명일로24길 11-9,127.1480938,37.5423542
서울특별시 강동구 길동 천중로50길 11-13,127.1436845,37.5404367
서울특별시 강동구 길동 양재대로112길 77,127.1441757,37.5361665
서울특별시 강동구 길동 진황도로 100,127.1372969,37.5355811
서울특별시 강동구 길동 진황도로49길 34,127.141911,37.5344643
서울특별시 강동구 길동 성안로 176,127.1363743,37.5385306
서울특별시 강동구 길동 천호대로173길 50,127.136383,37.5372198
서울특별시 강동구 길동 천중로49길 58,127.1441688,37.5433513
서울특별시 강동구 길동 진황도로49길 64,127.1434484,37.5351078
서울특별시 강동구 길동 천호대로 1231,127.1473235,37.53657
서울특별시 강동구 길동 천중로53길 6,127.1454673,37.5410659
